,chapter_count,narration_is_0_dialogue_is_1,sentence_length,all_pos_counts,parts_of_speech_total_count,POS_PRON_count,POS_VERB_count,POS_ADP_count,POS_DET_count,POS_ADJ_count,POS_NOUN_count,POS_CCONJ_count,POS_PUNCT_count,POS_SCONJ_count,POS_ADV_count,POS_AUX_count,POS_PROPN_count,POS_NUM_count,POS_PART_count,POS_INTJ_count,POS_X_count,POS_SPACE_count,%POS_PRON_count,%POS_VERB_count,%POS_ADP_count,%POS_DET_count,%POS_ADJ_count,%POS_NOUN_count,%POS_CCONJ_count,%POS_PUNCT_count,%POS_SCONJ_count,%POS_ADV_count,%POS_AUX_count,%POS_PROPN_count,%POS_NUM_count,%POS_PART_count,%POS_INTJ_count,%POS_X_count,%POS_SPACE_count
3996,chapter_27,1,33,"[['PROPN', 4], ['AUX', 2], ['VERB', 5], ['PART', 3], ['DET', 5], ['NOUN', 7], ['ADP', 5], ['PRON', 2], ['PUNCT', 1]]",34,2.0,5.0,5.0,5.0,0.0,7.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,5.882,14.706,14.706,14.706,0.0,20.588,0.0,2.941,0.0,0.0,5.882,11.765,0.0,8.824,0.0,0.0,0.0
3997,chapter_27,1,12,"[['DET', 2], ['ADJ', 2], ['NOUN', 3], ['VERB', 1], ['PROPN', 2], ['ADP', 1], ['NUM', 1], ['PUNCT', 1]]",13,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.692,7.692,15.385,15.385,23.077,0.0,7.692,0.0,0.0,0.0,15.385,7.692,0.0,0.0,0.0,0.0
3998,chapter_27,1,9,"[['DET', 2], ['NOUN', 3], ['ADP', 1], ['AUX', 1], ['PROPN', 2], ['PUNCT', 1]]",10,0.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,30.0,0.0,10.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0
3999,chapter_27,1,33,"[['ADP', 8], ['DET', 6], ['NOUN', 7], ['PROPN', 4], ['VERB', 3], ['CCONJ', 1], ['PRON', 2], ['ADJ', 1], ['NUM', 1], ['PUNCT', 1]]",34,2.0,3.0,8.0,6.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.882,8.824,23.529,17.647,2.941,20.588,2.941,2.941,0.0,0.0,0.0,11.765,2.941,0.0,0.0,0.0,0.0
4000,chapter_27,1,27,"[['DET', 2], ['VERB', 5], ['NOUN', 7], ['PRON', 2], ['ADP', 4], ['ADJ', 4], ['PROPN', 1], ['CCONJ', 1], ['ADV', 1], ['PUNCT', 1]]",28,2.0,5.0,4.0,2.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.143,17.857,14.286,7.143,14.286,25.0,3.571,3.571,0.0,3.571,0.0,3.571,0.0,0.0,0.0,0.0,0.0
4001,chapter_27,1,27,"[['DET', 4], ['ADJ', 6], ['NOUN', 7], ['AUX', 1], ['CCONJ', 2], ['ADP', 4], ['VERB', 1], ['PRON', 2], ['PUNCT', 1]]",28,2.0,1.0,4.0,4.0,6.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143,3.571,14.286,14.286,21.429,25.0,7.143,3.571,0.0,0.0,3.571,0.0,0.0,0.0,0.0,0.0,0.0
4002,chapter_27,1,42,"[['DET', 5], ['NOUN', 8], ['ADP', 4], ['PRON', 6], ['VERB', 5], ['SCONJ', 2], ['ADJ', 3], ['ADV', 7], ['PART', 2], ['PUNCT', 2]]",44,6.0,5.0,4.0,5.0,3.0,8.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.636,11.364,9.091,11.364,6.818,18.182,0.0,4.545,4.545,15.909,0.0,0.0,0.0,4.545,0.0,0.0,0.0
4003,chapter_27,1,17,"[['PRON', 1], ['AUX', 2], ['ADJ', 2], ['SCONJ', 1], ['DET', 2], ['NOUN', 3], ['VERB', 2], ['CCONJ', 1], ['PROPN', 2], ['PART', 2], ['PUNCT', 1]]",19,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5.263,10.526,0.0,10.526,10.526,15.789,5.263,5.263,5.263,0.0,10.526,10.526,0.0,10.526,0.0,0.0,0.0
4004,chapter_27,1,50,"[['ADP', 8], ['DET', 6], ['NOUN', 10], ['CCONJ', 4], ['VERB', 5], ['ADJ', 4], ['PRON', 6], ['ADV', 1], ['AUX', 2], ['PART', 1], ['PROPN', 3], ['PUNCT', 1]]",51,6.0,5.0,8.0,6.0,4.0,10.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,11.765,9.804,15.686,11.765,7.843,19.608,7.843,1.961,0.0,1.961,3.922,5.882,0.0,1.961,0.0,0.0,0.0
4005,chapter_27,1,67,"[['DET', 14], ['NOUN', 14], ['ADP', 9], ['VERB', 9], ['PROPN', 2], ['ADJ', 6], ['SCONJ', 3], ['PRON', 2], ['CCONJ', 3], ['ADV', 2], ['NUM', 3], ['PUNCT', 1]]",68,2.0,9.0,9.0,14.0,6.0,14.0,3.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.941,13.235,13.235,20.588,8.824,20.588,4.412,1.471,4.412,2.941,0.0,2.941,4.412,0.0,0.0,0.0,0.0
4006,chapter_27,1,12,"[['PROPN', 2], ['AUX', 1], ['DET', 2], ['ADJ', 2], ['NOUN', 2], ['PRON', 1], ['VERB', 1], ['ADP', 1], ['PUNCT', 1]]",13,1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.692,7.692,7.692,15.385,15.385,15.385,0.0,7.692,0.0,0.0,7.692,15.385,0.0,0.0,0.0,0.0,0.0
4007,chapter_27,1,41,"[['DET', 6], ['NOUN', 11], ['VERB', 6], ['ADP', 7], ['SCONJ', 1], ['PART', 2], ['PRON', 2], ['CCONJ', 1], ['AUX', 2], ['ADJ', 1], ['ADV', 1], ['NUM', 1], ['PUNCT', 1]]",42,2.0,6.0,7.0,6.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.762,14.286,16.667,14.286,2.381,26.19,2.381,2.381,2.381,2.381,4.762,0.0,2.381,4.762,0.0,0.0,0.0
4008,chapter_27,1,18,"[['PUNCT', 3], ['PRON', 2], ['VERB', 3], ['SCONJ', 2], ['NOUN', 3], ['ADP', 3], ['DET', 1], ['PROPN', 1], ['ADJ', 2], ['CCONJ', 1]]",21,2.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.524,14.286,14.286,4.762,9.524,14.286,4.762,14.286,9.524,0.0,0.0,4.762,0.0,0.0,0.0,0.0,0.0
4009,chapter_27,0,11,"[['PRON', 3], ['VERB', 2], ['SCONJ', 1], ['ADV', 1], ['ADP', 2], ['DET', 1], ['NOUN', 1], ['PUNCT', 1]]",12,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.667,16.667,8.333,0.0,8.333,0.0,8.333,8.333,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,chapter_27,0,12,"[['PRON', 2], ['VERB', 2], ['ADP', 3], ['NUM', 1], ['DET', 1], ['NOUN', 2], ['CCONJ', 1], ['PUNCT', 1]]",13,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.385,15.385,23.077,7.692,0.0,15.385,7.692,7.692,0.0,0.0,0.0,0.0,7.692,0.0,0.0,0.0,0.0
4011,chapter_27,1,10,"[['PUNCT', 3], ['AUX', 1], ['PRON', 3], ['VERB', 1], ['ADP', 2], ['DET', 1], ['ADJ', 1], ['NOUN', 1]]",13,3.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.077,7.692,15.385,7.692,7.692,7.692,0.0,23.077,0.0,0.0,7.692,0.0,0.0,0.0,0.0,0.0,0.0
4012,chapter_27,0,14,"[['PRON', 3], ['VERB', 3], ['PUNCT', 3], ['AUX', 2], ['PART', 1], ['SCONJ', 1], ['DET', 1], ['ADJ', 1], ['NOUN', 1], ['ADV', 1]]",17,3.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,17.647,17.647,0.0,5.882,5.882,5.882,0.0,17.647,5.882,5.882,11.765,0.0,0.0,5.882,0.0,0.0,0.0
4013,chapter_27,0,8,"[['DET', 2], ['NOUN', 2], ['VERB', 2], ['SCONJ', 1], ['PRON', 1], ['PUNCT', 1]]",9,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111,22.222,0.0,22.222,0.0,22.222,0.0,11.111,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,chapter_27,1,15,"[['PUNCT', 3], ['PRON', 5], ['AUX', 2], ['VERB', 4], ['NUM', 1], ['NOUN', 2], ['SCONJ', 1]]",18,5.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,27.778,22.222,0.0,0.0,0.0,11.111,0.0,16.667,5.556,0.0,11.111,0.0,5.556,0.0,0.0,0.0,0.0
4015,chapter_27,1,11,"[['PUNCT', 2], ['PRON', 1], ['VERB', 1], ['PART', 2], ['ADV', 1], ['ADJ', 1], ['ADP', 2], ['PROPN', 1], ['DET', 1], ['NOUN', 3]]",15,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.667,6.667,13.333,6.667,6.667,20.0,0.0,13.333,0.0,6.667,0.0,6.667,0.0,13.333,0.0,0.0,0.0
4016,chapter_27,1,3,"[['DET', 1], ['NOUN', 2], ['PUNCT', 2]]",5,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4017,chapter_27,0,59,"[['DET', 8], ['NOUN', 13], ['VERB', 7], ['ADJ', 7], ['ADP', 8], ['CCONJ', 2], ['PROPN', 2], ['PRON', 5], ['SCONJ', 1], ['ADV', 5], ['PART', 1], ['NUM', 1], ['PUNCT', 1]]",61,5.0,7.0,8.0,8.0,7.0,13.0,2.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,8.197,11.475,13.115,13.115,11.475,21.311,3.279,1.639,1.639,8.197,0.0,3.279,1.639,1.639,0.0,0.0,0.0
4018,chapter_27,1,9,"[['PUNCT', 3], ['PRON', 1], ['AUX', 1], ['DET', 2], ['PROPN', 2], ['NOUN', 2], ['VERB', 1]]",12,1.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.333,8.333,0.0,16.667,0.0,16.667,0.0,25.0,0.0,0.0,8.333,16.667,0.0,0.0,0.0,0.0,0.0
4019,chapter_27,1,14,"[['PUNCT', 3], ['PRON', 2], ['AUX', 1], ['PART', 1], ['VERB', 2], ['DET', 2], ['NOUN', 3], ['ADP', 2], ['ADV', 2]]",18,2.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.111,11.111,11.111,11.111,0.0,16.667,0.0,16.667,0.0,11.111,5.556,0.0,0.0,5.556,0.0,0.0,0.0
4020,chapter_27,0,111,"[['ADP', 16], ['DET', 16], ['NOUN', 26], ['ADJ', 16], ['CCONJ', 3], ['PRON', 7], ['AUX', 3], ['ADV', 4], ['PART', 4], ['VERB', 11], ['SCONJ', 3], ['PUNCT', 2], ['PROPN', 2]]",113,7.0,11.0,16.0,16.0,16.0,26.0,3.0,2.0,3.0,4.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,6.195,9.735,14.159,14.159,14.159,23.009,2.655,1.77,2.655,3.54,2.655,1.77,0.0,3.54,0.0,0.0,0.0
4021,chapter_27,0,41,"[['CCONJ', 3], ['PRON', 6], ['VERB', 5], ['ADV', 1], ['ADJ', 4], ['NOUN', 10], ['ADP', 4], ['DET', 5], ['PROPN', 2], ['AUX', 1], ['PUNCT', 1]]",42,6.0,5.0,4.0,5.0,4.0,10.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,14.286,11.905,9.524,11.905,9.524,23.81,7.143,2.381,0.0,2.381,2.381,4.762,0.0,0.0,0.0,0.0,0.0
4022,chapter_27,0,40,"[['PROPN', 2], ['VERB', 6], ['PRON', 2], ['ADV', 2], ['ADP', 4], ['DET', 7], ['ADJ', 2], ['NOUN', 11], ['CCONJ', 2], ['SCONJ', 2], ['PUNCT', 1]]",41,2.0,6.0,4.0,7.0,2.0,11.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.878,14.634,9.756,17.073,4.878,26.829,4.878,2.439,4.878,4.878,0.0,4.878,0.0,0.0,0.0,0.0,0.0
4023,chapter_27,1,12,"[['PUNCT', 3], ['SCONJ', 1], ['PRON', 1], ['AUX', 1], ['VERB', 2], ['DET', 2], ['ADJ', 1], ['NOUN', 3]]",14,1.0,2.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143,14.286,0.0,14.286,7.143,21.429,0.0,21.429,7.143,0.0,7.143,0.0,0.0,0.0,0.0,0.0,0.0
4024,chapter_27,1,14,"[['PUNCT', 5], ['INTJ', 1], ['VERB', 3], ['PRON', 1], ['PROPN', 1], ['ADV', 5], ['DET', 1], ['NOUN', 1], ['ADJ', 1]]",19,1.0,3.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.263,15.789,0.0,5.263,5.263,5.263,0.0,26.316,0.0,26.316,0.0,5.263,0.0,0.0,5.263,0.0,0.0
4025,chapter_27,1,17,"[['SCONJ', 1], ['PRON', 3], ['AUX', 3], ['VERB', 2], ['DET', 2], ['NOUN', 4], ['CCONJ', 1], ['ADP', 1], ['PUNCT', 2]]",19,3.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789,10.526,5.263,10.526,0.0,21.053,5.263,10.526,5.263,0.0,15.789,0.0,0.0,0.0,0.0,0.0,0.0
4026,chapter_27,1,2,"[['PUNCT', 3], ['ADV', 1], ['NOUN', 1]]",5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,chapter_27,1,21,"[['PUNCT', 3], ['CCONJ', 1], ['PRON', 4], ['AUX', 3], ['ADV', 3], ['ADJ', 2], ['SCONJ', 2], ['VERB', 2], ['ADP', 1], ['DET', 1], ['NOUN', 2], ['PART', 1]]",25,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,8.0,4.0,4.0,8.0,8.0,4.0,12.0,8.0,12.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0
4028,chapter_27,1,9,"[['PUNCT', 3], ['ADP', 1], ['ADV', 2], ['ADJ', 1], ['NOUN', 3], ['DET', 1], ['VERB', 1]]",12,0.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333,8.333,8.333,8.333,25.0,0.0,25.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4029,chapter_27,1,26,"[['PUNCT', 2], ['PRON', 5], ['VERB', 3], ['ADV', 4], ['ADJ', 2], ['NOUN', 4], ['ADP', 2], ['DET', 3], ['AUX', 2], ['PART', 1]]",28,5.0,3.0,2.0,3.0,2.0,4.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,17.857,10.714,7.143,10.714,7.143,14.286,0.0,7.143,0.0,14.286,7.143,0.0,0.0,3.571,0.0,0.0,0.0
4030,chapter_27,1,61,"[['DET', 9], ['NOUN', 11], ['PRON', 9], ['AUX', 4], ['VERB', 8], ['ADP', 7], ['PROPN', 3], ['CCONJ', 2], ['PUNCT', 6], ['ADV', 2], ['ADJ', 3], ['PART', 4]]",68,9.0,8.0,7.0,9.0,3.0,11.0,2.0,6.0,0.0,2.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,13.235,11.765,10.294,13.235,4.412,16.176,2.941,8.824,0.0,2.941,5.882,4.412,0.0,5.882,0.0,0.0,0.0
4031,chapter_27,1,15,"[['PUNCT', 3], ['PRON', 3], ['VERB', 3], ['PART', 1], ['DET', 2], ['ADJ', 1], ['NOUN', 2], ['ADP', 1], ['ADV', 2]]",18,3.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.667,16.667,5.556,11.111,5.556,11.111,0.0,16.667,0.0,11.111,0.0,0.0,0.0,5.556,0.0,0.0,0.0
4032,chapter_27,0,32,"[['DET', 6], ['NOUN', 6], ['VERB', 6], ['CCONJ', 1], ['ADP', 4], ['PRON', 2], ['PART', 2], ['ADJ', 1], ['SCONJ', 1], ['PROPN', 2], ['ADV', 1], ['PUNCT', 1]]",33,2.0,6.0,4.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,6.061,18.182,12.121,18.182,3.03,18.182,3.03,3.03,3.03,3.03,0.0,6.061,0.0,6.061,0.0,0.0,0.0
4033,chapter_27,1,7,"[['PUNCT', 3], ['SCONJ', 1], ['ADJ', 1], ['NOUN', 1], ['AUX', 1], ['PRON', 1], ['VERB', 1], ['ADV', 1]]",10,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,30.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,chapter_27,0,9,"[['PROPN', 1], ['VERB', 2], ['PRON', 2], ['NOUN', 3], ['ADP', 1], ['PUNCT', 1]]",10,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,0.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
4035,chapter_27,1,14,"[['PUNCT', 3], ['AUX', 1], ['PRON', 5], ['VERB', 2], ['SCONJ', 1], ['NOUN', 3], ['ADP', 2]]",17,5.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.412,11.765,11.765,0.0,0.0,17.647,0.0,17.647,5.882,0.0,5.882,0.0,0.0,0.0,0.0,0.0,0.0
4036,chapter_27,1,22,"[['PUNCT', 3], ['PART', 1], ['ADV', 1], ['DET', 5], ['NOUN', 7], ['VERB', 2], ['ADP', 3], ['ADJ', 1], ['CCONJ', 1], ['PRON', 1]]",25,1.0,2.0,3.0,5.0,1.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,12.0,20.0,4.0,28.0,4.0,12.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4037,chapter_27,1,25,"[['PUNCT', 5], ['DET', 2], ['NOUN', 4], ['PRON', 4], ['AUX', 3], ['VERB', 4], ['ADJ', 2], ['PART', 1], ['ADP', 2], ['INTJ', 1], ['PROPN', 1]]",29,4.0,4.0,2.0,2.0,2.0,4.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,13.793,13.793,6.897,6.897,6.897,13.793,0.0,17.241,0.0,0.0,10.345,3.448,0.0,3.448,3.448,0.0,0.0
4038,chapter_27,1,8,"[['PUNCT', 5], ['PRON', 1], ['AUX', 1], ['VERB', 1], ['ADV', 1], ['NUM', 1], ['NOUN', 2]]",12,1.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.333,8.333,0.0,0.0,0.0,16.667,0.0,41.667,0.0,8.333,8.333,0.0,8.333,0.0,0.0,0.0,0.0
4039,chapter_27,1,4,"[['PUNCT', 3], ['SCONJ', 1], ['DET', 1], ['NOUN', 2]]",7,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,28.571,0.0,42.857,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,chapter_27,1,7,"[['PUNCT', 2], ['SCONJ', 1], ['PROPN', 1], ['ADP', 1], ['DET', 1], ['NOUN', 2], ['NUM', 1]]",9,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111,11.111,0.0,22.222,0.0,22.222,11.111,0.0,0.0,11.111,11.111,0.0,0.0,0.0,0.0
4041,chapter_27,1,10,"[['PRON', 1], ['AUX', 1], ['ADP', 3], ['NOUN', 2], ['PROPN', 1], ['ADV', 1], ['DET', 1], ['PUNCT', 1]]",11,1.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.091,0.0,27.273,9.091,0.0,18.182,0.0,9.091,0.0,9.091,9.091,9.091,0.0,0.0,0.0,0.0,0.0
4042,chapter_27,1,12,"[['DET', 2], ['NOUN', 1], ['AUX', 1], ['ADV', 1], ['VERB', 2], ['ADP', 1], ['PROPN', 1], ['SCONJ', 1], ['PRON', 2], ['PUNCT', 2]]",14,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.286,14.286,7.143,14.286,0.0,7.143,0.0,14.286,7.143,7.143,7.143,7.143,0.0,0.0,0.0,0.0,0.0
4043,chapter_27,1,17,"[['PUNCT', 3], ['AUX', 1], ['PRON', 2], ['VERB', 3], ['DET', 3], ['NOUN', 4], ['ADP', 3], ['PROPN', 1]]",20,2.0,3.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,15.0,0.0,20.0,0.0,15.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
4044,chapter_27,1,3,"[['PUNCT', 3], ['PROPN', 2], ['NOUN', 1]]",6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.667,0.0,50.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,0.0
4045,chapter_27,1,5,"[['PUNCT', 2], ['INTJ', 1], ['ADV', 1], ['VERB', 1], ['PROPN', 2]]",7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,28.571,0.0,14.286,0.0,28.571,0.0,0.0,14.286,0.0,0.0
4046,chapter_27,1,6,"[['PRON', 3], ['VERB', 2], ['AUX', 1], ['PUNCT', 2]]",8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
4047,chapter_27,1,2,"[['PUNCT', 2], ['INTJ', 1], ['NOUN', 1]]",4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
4048,chapter_27,1,8,"[['PROPN', 2], ['AUX', 1], ['NUM', 1], ['ADP', 1], ['PRON', 1], ['ADJ', 1], ['NOUN', 1], ['PUNCT', 1]]",9,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,11.111,0.0,11.111,0.0,11.111,11.111,0.0,11.111,0.0,0.0,11.111,22.222,11.111,0.0,0.0,0.0,0.0
4049,chapter_27,1,31,"[['PRON', 4], ['VERB', 3], ['PART', 3], ['NOUN', 6], ['ADP', 3], ['DET', 4], ['ADJ', 3], ['SCONJ', 1], ['AUX', 2], ['CCONJ', 1], ['ADV', 2], ['PUNCT', 1]]",33,4.0,3.0,3.0,4.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,12.121,9.091,9.091,12.121,9.091,18.182,3.03,3.03,3.03,6.061,6.061,0.0,0.0,9.091,0.0,0.0,0.0
4050,chapter_27,1,17,"[['PRON', 3], ['NOUN', 4], ['VERB', 2], ['DET', 1], ['ADJ', 1], ['ADV', 1], ['ADP', 3], ['PROPN', 1], ['NUM', 1], ['PUNCT', 1]]",18,3.0,2.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.667,11.111,16.667,5.556,5.556,22.222,0.0,5.556,0.0,5.556,0.0,5.556,5.556,0.0,0.0,0.0,0.0
4051,chapter_27,1,19,"[['PRON', 2], ['AUX', 1], ['VERB', 3], ['ADV', 4], ['NOUN', 2], ['CCONJ', 2], ['ADP', 2], ['DET', 1], ['PROPN', 1], ['NUM', 1], ['PUNCT', 1]]",20,2.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,5.0,0.0,10.0,10.0,5.0,0.0,20.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0
4052,chapter_27,1,20,"[['CCONJ', 3], ['DET', 3], ['NOUN', 4], ['VERB', 3], ['ADV', 1], ['ADP', 1], ['PROPN', 1], ['NUM', 1], ['SCONJ', 1], ['PRON', 1], ['AUX', 1], ['PUNCT', 1]]",21,1.0,3.0,1.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.762,14.286,4.762,14.286,0.0,19.048,14.286,4.762,4.762,4.762,4.762,4.762,4.762,0.0,0.0,0.0,0.0
